d8ea9172-d31a-4f10-8eb0-5be119f28d5b,Robin Hood,"52 West St, Sutton SM1 1SH, United Kingdom",,51.3638307,-0.1967469,,ChIJ66pUxw0IdkgRQ3Ps6gRzE-A,4.1,https://www.therobinhoodsutton.co.uk/,https://maps.google.com/?cid=16146375554011788099,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Sutton,South
f4d207de-bdb7-4dec-af5d-60abc5e00047,The Durell Arms,"704 Fulham Rd., London SW6 5SA, United Kingdom",,51.4743518,-0.2073436,"Spacious pub with wooden floors, vintage booths and skylit ""great hall"" for quizzes and live music.",ChIJ67AxQZ4PdkgRmrsT0cBDOqI,4.3,https://www.durellarmsfulham.com/,https://maps.google.com/?cid=11689730278214056858,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Parsons Green,South
46ed41a9-059b-4c45-8d55-bef5f2538c3d,The Northumberland Arms,"119 Tottenham Ct Rd, London W1T 5AW, United Kingdom",,51.5235394,-0.1373337,Vibrant local pub serving burgers and British meals amid stripped wooden floors and chandeliers.,ChIJ67Ih8CgbdkgRV7w_QaJtNDw,4.2,https://www.greatukpubs.co.uk/northumberland-arms-bloomsbury?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=4338212884711455831,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Warren Street,North
07e23c36-e17a-49a0-aea8-7e9aef8a0e39,The Grange Pub,"103, 104 Grange Rd, London SE1 3BW, United Kingdom",,51.4937847,-0.0750093999999999,"Airy pub with large windows, offering a British menu, wood-fired pizzas and a beer garden.",ChIJ67uvC2oDdkgRZhvetm3sZfY,4.4,http://grangepub.co.uk/,https://maps.google.com/?cid=17754857061941648230,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Bermondsey,South
93a6f9a7-abc8-423e-a650-70e7399c724d,The White Cross Inn,"146 N Cray Rd, Sidcup DA14 5EL, United Kingdom",,51.4303866,0.1395541,,ChIJ68lhpCqs2EcRuAtTJc7l6Xs,4.0,http://thewhitecrossinn.com/,https://maps.google.com/?cid=8928920409790942136,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Albany Park,South East
bc1ce938-d7d0-4632-aff5-17695a371b8d,Sizzling Pubs,"Romford RM6 6NY, United Kingdom",,51.5722542,0.1418719,,ChIJ68oOBfak2EcRCjnmlV5xvgw,2.6,,https://maps.google.com/?cid=918296025085917450,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Chadwell Heath,North East
ce7b7b24-a963-4c94-b9a2-3c70bb6f0000,The Bulls Head,"39 Laud St, Croydon CR0 1SX, United Kingdom",,51.369611,-0.10116,There is live jazz every night (and twice on Sundays) at this pub and concert venue with Thai menus.,ChIJ69tQQTYHdkgRiTVWzqODhU4,4.1,https://www.facebook.com/bullshead.croydon,https://maps.google.com/?cid=5658073246425560457,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,George Street,South East
2bce6cd2-4054-4eb1-a405-7ea3dc16b4c7,The Farmhouse,"52 Jason Walk, Coldharbour Estate, London SE9 3DQ, United Kingdom",,51.4267896,0.0589006,,ChIJ6Q0ccNer2EcRBiL0aSz9io0,4.2,,https://maps.google.com/?cid=10199242673331905030,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Mottingham,South
6284105e-f1f9-4c34-8adb-4f8df4bca2eb,The Ferry House Pub,"26 Ferry St, London E14 3DT, United Kingdom",,51.4864946,-0.0133114,,ChIJ6Q5s85ACdkgRdVMud9WKE4E,4.4,https://ferrygood.co.uk/,https://maps.google.com/?cid=9300930304882398069,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Island Gardens,East
2d6e4622-99b8-40c3-b51b-d13a40b979ea,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",,51.48789679999999,-0.0343839,,ChIJ6WEqRe8CdkgRnifz8slgisU,4.8,https://www.victoriapubse8.co.uk/,https://maps.google.com/?cid=14234295992738588574,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,New Cross,South
eddb10f0-89c6-4acd-a504-5c8583fb7192,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",,51.5609591,-0.0984254,,ChIJ6XKtaoEbdkgRQrcXQsKobtw,3.8,https://www.craftunionpubs.com/brook-gate-finsbury-park?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=15883818488068290370,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Arsenal,North
2a9ae596-b4e3-4aad-8152-8c4a95c3f2d7,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",,51.7459366,-0.1242667,,ChIJ6XQDtb0jdkgRENkfnt5qxRs,4.5,https://www.beehiveeppinggreen.co.uk/,https://maps.google.com/?cid=2001123113804224784,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Crews Hill,North East
bbf9c7a1-a6a9-46b8-92a3-1cb550fc6ad6,Old Bull & Bush Hampstead,"N End Way, London NW3 7HE, United Kingdom",,51.5674992,-0.1826815,"Large gastropub with modern Euro menu, cosy bar and outdoor terrace, busy with walkers at weekends.",ChIJ6Y4SSHoadkgR7p4h6QfugDQ,4.3,https://www.thebullandbush.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=3783285404734693102,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Hampstead,North
6a125767-4d17-4e1a-bf45-8e44d93df179,The George,"234 Church Ln, London NW9 8SN, United Kingdom",,51.5734761,-0.2617098,"Ales & familiar pub grub in a homey location with a fireplace, piano and beer garden.",ChIJ6Yl-eWsRdkgRiqyOl8oL9rg,4.1,https://www.facebook.com/pages/category/Pub/The-George-Kingsbury-1507547606133623/,https://maps.google.com/?cid=13327853112003570826,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Wembley Park,North West
c55e623d-558b-4b8f-a51c-cda3d0872f21,The Elephant and Castle Pub,"119 Newington Causeway, Elephant and Castle, London SE1 6BN, United Kingdom",,51.49535880000001,-0.0995851,Spacious and lively pub with a small terrace and a late license on Fridays and Saturdays.,ChIJ6Zr2DqIEdkgRhVkq34baxiw,4.0,http://elephantandcastlepub.com/,https://maps.google.com/?cid=3226506455862106501,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Elephant and Castle,South
fc79fa7c-4c5f-468a-932b-b5cd1fc8690a,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",,51.6634371,-0.0449059999999999,"No-frills pub with a garden offering burgers and pizzas, plus TV sport and regular live events.",ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,4.4,https://www.thelionenfield.co.uk/index,https://maps.google.com/?cid=11972423814519979360,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Turkey Street,North East
7917c293-e6c7-40d5-b923-dcc3b9975cc4,"The Fence, Farringdon","67-69 Cowcross St, London EC1M 6BP, United Kingdom",,51.52006429999999,-0.1036478,Modern pub with a Mediterranean-style menu and a decked outdoor space with its own bar.,ChIJ6aUJJ1IbdkgR1nv6QossVJg,4.0,https://www.thefenceuk.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=B023&y_source=1_MTIyMzcwMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=10976447168444529622,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Farringdon,Central
86873c8c-3059-4dd4-9542-8e6cd305918f,The Hercules Pillars,"18 Great Queen St, London WC2B 5DG, United Kingdom",,51.515853,-0.1208914,"Traditional pub close to a large Masonic lodge, with Hercules statues behind the bar and live sport.",ChIJ6aua3jQbdkgR-DDDnrsbmGg,4.1,https://www.herculespillars.co.uk/,https://maps.google.com/?cid=7536804469040951544,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Holborn,Central
36a0eabb-ddb4-4eea-a242-66513eeb46fd,Constitution,"42 Churton St, Pimlico, London SW1V 2LP, United Kingdom",,51.49134129999999,-0.1391552,"Ornate, 19th-century hostelry with dark wood decor serving real ales, and classic, British pub food.",ChIJ6b0RS-AEdkgRNH53w1dDO38,4.3,http://www.constitutionpimlico.co.uk/,https://maps.google.com/?cid=9167995510663380532,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Pimlico,South
1bdfdabd-71f4-4384-a566-7f497a6c2169,Leicester Arms,"44 Glasshouse St, London W1B 5DP, United Kingdom",,51.5105856,-0.1376637,Victorian lounge downstairs kitted out with wood panels and brass with British dining upstairs.,ChIJ6bn2MdQEdkgR1GXTpMMWq7w,4.2,https://www.greeneking.co.uk/pubs/greater-london/leicester-arms?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=13594984929687725524,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Piccadilly Circus,West
46b20949-cb7c-43d9-b522-a5b407d3fad3,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",,51.4158428,0.019791,,ChIJ6c6XmRaq2EcRzcRhlBnJHAo,4.3,https://www.greeneking.co.uk/pubs/kent/prince-frederick?utm_source=g_places&utm_medium=locations&utm_campaign=PS_pubpage,https://maps.google.com/?cid=728678351427978445,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Sundridge Park,South East
463f8661-9c2c-41dd-982a-5bcbbb188280,Hoxley & Porter,"153 Upper St, London N1 1RA, United Kingdom",,51.5403034,-0.1027601,Cocktail lounge and Modern European restaurant with a turn-of-the-century-style interior.,ChIJ6eUIi2YbdkgR_tfFYPZIDVI,4.1,http://hoxleyandporter.com/,https://maps.google.com/?cid=5912462108830062590,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Essex Road,North
a023c80d-a377-4dfc-a5d9-ce7fb416e2a7,Moranos,"12, Station Parade, Canons Park, London HA8 6RW, United Kingdom",,51.60758730000001,-0.2959299,,ChIJ6evxQaYWdkgRDyokaK0BJn4,4.5,,https://maps.google.com/?cid=9089954742182095375,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Canons Park,North West
33c96bba-1676-405b-9ae1-b461a07ec08a,Defectors Weld,"170 Uxbridge Rd, London W12 8AA, United Kingdom",,51.5052508,-0.224429,"Comfortable, renovated boozer with stripped floors, retro lampshades and elegant upstairs snug bar.",ChIJ6fK9FtAPdkgRdZW6DkHWrnU,4.1,https://www.defectors-weld.co.uk/,https://maps.google.com/?cid=8479950723293549941,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Shepherds Bush Market,West
1a690e31-ed66-4032-9d7d-c2a4839409d0,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",,51.7358413,0.0159046,,ChIJ6w3Nn0me2EcRKjq-LntQ1zI,4.4,,https://maps.google.com/?cid=3663485311884605994,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Broxbourne,North East
7af8b7c2-2dfc-4b10-a7e8-9a7de557d8f4,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",,51.4321756,0.1036802,,ChIJ6wZ9P6iu2EcR1wyath2xT2c,4.3,https://www.thealmapub.co.uk/,https://maps.google.com/?cid=7444363450242436311,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Sidcup,South East
9055688e-b2f3-405b-b6f1-21173ebc3b0a,Lord Clyde Southwark,"27 Clennam St, London SE1 1ER, United Kingdom",,51.5028346,-0.0955688,"Edwardian pub with original features including brass, mirrors and open fires.",ChIJ6xRCnsMFdkgRpT1QvwT0ROE,4.5,https://www.greatukpubs.co.uk/lord-clyde-southwark?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=16232367258176863653,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Borough,South
cda58cfc-e3d8-4d4d-a056-178a65b07b6a,Aspen Tree,"Gobions Ave, Collier Row, Romford RM5 3SP, United Kingdom",,51.6003449,0.1771226,,ChIJ6xWp9Fej2EcR5VLeZCtEpfA,4.1,https://www.greeneking.co.uk/pubs/essex/aspen-tree?utm_source=g_places&utm_medium=locations&utm_campaign=PL_pubpage,https://maps.google.com/?cid=17340340893426537189,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Romford,North East
37c0899d-9bc5-4b5b-be6a-1274610e1e68,The Pub,"82 Newlands Park, London SE26 5NB, United Kingdom",,51.4242763,-0.051652,,ChIJ6yx2NaEBdkgRwfxA18-2FgE,5.0,,https://maps.google.com/?cid=78451047311408321,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Sydenham,South
b4d942d1-49de-4d6b-88ba-624e8611bb73,The Verulam,"41 Lower Dagnall St, St Albans AL3 4QE, United Kingdom",,51.7528501,-0.3440942,,ChIJ70IQEiE_dkgRPF1H7lqdt7o,4.6,https://www.theverulam.co.uk/,https://maps.google.com/?cid=13454395425662917948,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Watford Junction,North West
d76ac770-bd8f-4894-86b6-a9e185e15690,White Lion,"91 Sopwell Ln, St Albans AL1 1RN, United Kingdom",,51.74814259999999,-0.3373316,"Casual spot for hearty British fare & draft beer, plus a big garden with picnic tables & fire pits.",ChIJ71XMhSE_dkgRQsJxWaLa69I,4.5,https://www.thewhitelionstalbans.co.uk/,https://maps.google.com/?cid=15198481758312055362,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Watford Junction,North West
9126f7aa-57ba-442b-b8e4-73682e8e0737,The Fox At Crouch End,"2 Park Rd, London N8 8TD, United Kingdom",,51.5806055,-0.1239458,,ChIJ71ZnzwYbdkgRAzq9vTjF_K0,4.4,http://www.urbanpubsandbars.com/venues/the-fox-at-crouch-end?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=12537112310184753667,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Crouch Hill,North
b5e8ad4c-54db-4bef-8fe4-6e46dc4c01d2,The Cow,"4, Chestnut Plaza, Montfichet Rd, London E20 1GL, United Kingdom",,51.5421317,-0.0081587999999999,"Light-filled, split-level pub with a contemporary rustic interior and Olympic stadium views.",ChIJ72hDqDLOcEgRWBJtWsAw6Lo,4.0,https://www.thecowwestfield.co.uk/,https://maps.google.com/?cid=13468068288360419928,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Stratford International,East
a299eb40-d9d8-47c6-a327-dde1fafb26a3,Devonshire Arms,"7 Duke St, London W1U 3EE, United Kingdom",,51.5162029,-0.1521647,"Traditional pub with 4 cask ales, lunchtime pie menu and an independently sourced wine list.",ChIJ73OaotIadkgRqpMqS5XPP2w,4.1,http://www.thedevonshirepub.co.uk/,https://maps.google.com/?cid=7800181319747146666,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Bond Street,West
f4e4f5de-99f1-46ad-a6cb-bda845dd255b,The Sir Michael Balcon,"46-47 The Mall, London W5 3TJ, United Kingdom",,51.5136129,-0.2987749,Spacious and traditional family-friendly pub with terrace serving real ales and pub grub.,ChIJ73x_jfUNdkgRauDxkG54vGU,4.1,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-michael-balcon-ealing,https://maps.google.com/?cid=7330866709725831274,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Ealing Broadway,West
af3aeac4-2e31-4672-9b30-f83071128e89,Railway Tavern,"129 Hale Ln, London NW7 3SB, United Kingdom",,51.6166466,-0.2594638,,ChIJ74cug8AWdkgRGSq-AFvstmk,4.2,https://www.railwaymillhill.com/,https://maps.google.com/?cid=7617535695342414361,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Mill Hill Broadway,North
4e42effa-7830-4b1a-b497-37d6dd8b23d4,Star & Garter Pub,"227 High St, Bromley BR1 1NZ, United Kingdom",,51.4067854,0.012537,,ChIJ77GvkG2q2EcREuSCS3GNAbs,4.5,https://www.starandgarterbromley.com/,https://maps.google.com/?cid=13475207077806924818,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Bromley North,South East
43dd62d1-5ce2-4575-bee1-248fc88e4908,The Torch,"1-5 Bridge Rd, Wembley Park, Wembley HA9 9AB, United Kingdom",,51.56496019999999,-0.2773843,"Modern sport pub with food offers, poker, karaoke and live bands (popular on Wembley matchdays).",ChIJ786nhnwRdkgRkj6ehDWY2o4,4.0,https://www.greeneking.co.uk/pubs/middlesex/torch?utm_source=g_places&utm_medium=locations&utm_campaign=FG_pubpage,https://maps.google.com/?cid=10293707253934341778,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Wembley Park,North West
fcf3c00f-bc14-4a8d-ba14-775210a3f377,The Refectory Thai Kitchen,"911 Finchley Rd, London NW11 7PE, United Kingdom",,51.5727208,-0.1958675,"Century-old local with contemporary decor, a terrace garden, TV sport and a familiar pub menu.",ChIJ790qE5kQdkgR2wgWQ0weRM8,3.9,,https://maps.google.com/?cid=14935095577159272667,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Golders Green,North
eb2a4b89-2d4d-42b3-bfea-cebd67728147,"Belushi""s Camden","48-50 Camden High St, London NW1 0LT, United Kingdom",,51.5360181,-0.1396977,"Informal chain bar with TV sport and live entertainment, plus a burger menu and global comfort food.",ChIJ7QKG7x8bdkgRgp2xRlhK-pI,3.9,http://www.belushis.com/bars/london/camden,https://maps.google.com/?cid=10590859216718765442,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Mornington Crescent,North
31c7e719-63ad-44dd-b2f0-02071c32775f,The Alma Tavern,"127-129 Lower Addiscombe Rd, Croydon CR0 6PU, United Kingdom",,51.3793641,-0.0806607999999999,,ChIJ7Q_Fu9oAdkgRI7RanZGHLSU,3.9,http://www.thealmatavern.co.uk/index,https://maps.google.com/?cid=2678946412835288099,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Sandilands,South East
e879ce1b-b0cc-4ede-b113-891f83154b86,The Warwick Arms,"160 Warwick Rd, London W14 8PS, United Kingdom",,51.4952528,-0.2031409,"Typical Victorian pub with a laid-back feel, alternating real ales and a North Indian menu.",ChIJ7RIA5-wPdkgRyTI5nZe955w,4.5,http://www.warwick-arms-kensington.co.uk/,https://maps.google.com/?cid=11306213848412402377,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,West Kensington,West
20c76e96-13ee-4223-be63-5321ea4bbb1b,Earls Court Tavern,"123 Earls Ct Rd, London SW5 9RL, United Kingdom",,51.4937128,-0.1945553,Street corner local serving pints and pies in burgundy and green interior with bare wooden floors.,ChIJ7SH-sowPdkgR7fS3wlJJj5g,4.3,https://www.greeneking.co.uk/pubs/greater-london/earls-court-tavern?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=10993085835237651693,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Earls Court,South
14aaa8e4-b072-4511-afe9-7a67c6dcfa22,Ladywell Tavern,"80 Ladywell Rd, London SE13 7JA, United Kingdom",,51.45642369999999,-0.0214054,"Traditional pub with exposed brick and wood floors for homemade burgers, board games and live music.",ChIJ7SKpO2oCdkgRfI_bOXULYA4,4.2,http://ladywell.pub/,https://maps.google.com/?cid=1035840512404983676,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Ladywell,South
ff3ac027-d899-403d-832c-b799cb6f70e1,Museum Tavern,"49 Great Russell St, London WC1B 3BA, United Kingdom",,51.518153,-0.1259158,"Cask ale, global wines and pub grub in a Victorian interior with carved wood and etched glass.",ChIJ7SYYrjMbdkgRzxKTdnSQxMw,4.4,https://www.greeneking.co.uk/pubs/greater-london/museum-tavern?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,https://maps.google.com/?cid=14755077109052543695,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Russell Square,Central
21e29070-4e1b-427d-8232-73480e56d564,The Marian Anderson,"28-32 Bowling Green Ln, London EC1R 0BJ, United Kingdom",,51.5242696,-0.1082831,"Bright, traditional pub with wooden and parquet floors, fireside sofas and a classic British menu.",ChIJ7T4hmk8bdkgRUpeFOb0sWe0,4.2,http://themariananderson.com/,https://maps.google.com/?cid=17102750251141666642,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,Farringdon,Central
